"76","47937.59999999992"
"76","48285.19999999992"
"76","47926.99999999993"
"76","47778.099999999926"
"76","48201.89999999992"
"77","48566.299999999916"
"78","48837.89999999993"
"78","49056.79999999992"
"77","48615.09999999991"
"77","48875.29999999991"
"77","49263.89999999992"
"77","49602.599999999926"
"78","49970.69999999993"
"78","50334.09999999993"
"78","50702.69999999992"
"77","50357.49999999993"
"77","50820.29999999991"
"77","50465.69999999992"
"78","50699.69999999992"
"78","50966.29999999991"
"78","51060.099999999904"
"79","51284.3999999999"
"79","51021.099999999904"
"80","51395.3999999999"
"80","51508.2999999999"
"80","51829.09999999989"
"80","52201.69999999987"
"80","52475.79999999985"
"81","52786.199999999844"
"80","52501.79999999985"
"80","52830.79999999984"
"80","52560.89999999985"
"80","52925.39999999986"
"80","53306.09999999986"
"80","53577.19999999986"
"80","53273.39999999986"
"81","53657.299999999865"
"81","53822.299999999865"
"82","54170.19999999985"
"81","53533.89999999987"
"81","53899.99999999987"
"81","53650.69999999987"
"81","53992.19999999989"
"81","54380.09999999987"
"80","54108.49999999986"
"80","54313.89999999987"
"80","54523.39999999987"
"81","54881.99999999987"
"81","55221.399999999856"
"81","54970.69999999985"
"81","54528.09999999987"
"81","54154.099999999875"
"81","54505.09999999985"
"82","54744.69999999984"
"81","54367.39999999981"
"81","54707.69999999983"
"81","54954.599999999824"
"81","55460.69999999981"
"81","55850.39999999981"
"80","55605.59999999982"
"80","55415.99999999982"
"80","55389.99999999982"
"80","55719.69999999982"
"80","55449.999999999825"
"80","55828.39999999982"
"80","55427.89999999984"
"80","55778.99999999982"
"80","55824.49999999982"
"79","55459.29999999982"
"79","55191.599999999824"
"80","55761.49999999983"
"81","56275.89999999983"
"82","56794.999999999825"
"83","57180.79999999982"
"84","57639.79999999983"
"85","57947.99999999982"
"85","57706.79999999982"
"85","57488.89999999982"
"85","57859.29999999981"
"85","58122.1999999998"
"86","58550.8999999998"
"86","58852.799999999814"
"86","59286.6999999998"
"87","59668.399999999805"
"86","59162.099999999795"
"86","59416.09999999978"
"86","59011.09999999979"
"86","58605.49999999981"
"85","58226.5999999998"
"85","58453.9999999998"
"86","58684.399999999805"
"87","59049.9999999998"
"87","59405.9999999998"
"88","59963.99999999981"
"88","59457.89999999983"
"88","59884.499999999825"
"88","60074.59999999982"
"88","59741.69999999983"
"88","60035.39999999981"
"88","59794.799999999814"
"88","59544.89999999983"
"89","59950.4999999998"
"89","59570.79999999983"
"89","59656.79999999983"
"90","60005.2999999998"
"90","59840.2999999998"
"90","59956.5999999998"
"89","59553.69999999982"
"89","59904.8999999998"
"89","60107.99999999979"
"90","60631.29999999978"
"91","61017.59999999978"
"91","61283.299999999785"
"92","61880.399999999776"
"93","62238.39999999977"
"93","62076.899999999776"
"93","62292.899999999776"
"93","62626.39999999978"
"93","63160.599999999766"
"93","63531.999999999774"
"93","63839.79999999976"
"93","64153.79999999975"
"93","63730.49999999977"
"93","63931.39999999975"
"93","64270.59999999974"
"93","64597.49999999974"
"92","64211.69999999976"
"92","63907.09999999975"
"91","63567.69999999976"
"91","63257.699999999764"
"91","62812.69999999977"
"92","63099.199999999764"
"92","62751.89999999978"
"91","62225.09999999978"
"91","62108.79999999978"
"91","62337.39999999977"
"91","62637.09999999977"
"91","62853.59999999977"
"91","63053.89999999976"
"91","63353.49999999975"
"92","63701.59999999974"
"92","64044.79999999973"
"92","64316.299999999734"
"91","63943.199999999735"
"91","64339.99999999973"
"91","64073.39999999974"
"92","64333.999999999745"
"91","63822.19999999975"
"91","63659.99999999975"
"91","63850.19999999975"
"91","63615.39999999975"
"90","63103.89999999976"
"89","62602.69999999978"
"90","62993.69999999977"
"91","63333.39999999976"
"91","63583.59999999976"
"91","63866.599999999766"
"91","63558.79999999978"
"92","64024.099999999766"
"93","64481.49999999977"
"93","64800.99999999976"
"93","65146.799999999756"
"93","65385.39999999976"
"93","65765.39999999975"
"94","66009.39999999978"
"94","65686.59999999976"
"94","65382.59999999975"
"94","65716.09999999974"
"94","65471.39999999976"
"94","65172.39999999977"
"94","64854.19999999977"
"93","64484.299999999785"
"94","64827.899999999776"
"94","64614.79999999977"
"94","64935.79999999978"
"94","65191.59999999979"
"94","65741.99999999977"
"94","65816.0999999998"
"95","66170.69999999978"
"95","65849.69999999978"
"95","66159.79999999977"
"95","65842.9999999998"
"95","65535.29999999978"
"95","65798.29999999978"
"95","65364.19999999978"
"96","65657.29999999977"
"96","66102.89999999978"
"96","65847.6999999998"
"96","66120.19999999976"
"96","66401.59999999974"
"96","66554.69999999974"
"96","66239.99999999975"
"96","65979.79999999978"
"96","65736.99999999975"
"96","65473.299999999756"
"96","65057.89999999976"
"96","65397.49999999975"
"96","65663.59999999973"
"97","66017.99999999977"
"97","66218.09999999974"
"97","66523.29999999973"
"97","66813.59999999971"
"97","66486.69999999974"
"97","66775.39999999973"
"96","66488.89999999975"
"96","66557.79999999973"
"97","66915.59999999971"
"97","67340.29999999976"
"97","67014.69999999974"
"97","66674.09999999973"
"97","67054.39999999973"
"97","67286.29999999976"
"97","67492.39999999973"
"97","67622.09999999974"
"97","67305.49999999974"
"97","67156.89999999972"
"96","66848.6999999997"
"97","67153.39999999972"
"97","67402.39999999973"
"97","67096.99999999971"
"97","66889.0999999997"
"97","67212.69999999972"
"97","67494.29999999971"
"97","67767.39999999972"
"97","68109.29999999973"
"97","68561.49999999972"
"97","68136.7999999997"
"97","67704.89999999969"
"97","67903.09999999969"
"98","68348.09999999973"
"98","67952.99999999968"
"98","67669.29999999971"
"98","67398.79999999971"
"99","67878.4999999997"
"99","67678.19999999972"
"98","67330.29999999971"
"98","67961.4999999997"
"98","68281.99999999972"
"99","68702.39999999975"
"99","69040.39999999978"
"100","69475.09999999977"
"100","69273.0999999998"
"100","68996.09999999977"
"100","68818.19999999978"
"100","69033.99999999978"
"100","69317.09999999977"
"100","69820.49999999977"
"100","70091.19999999978"
"100","70479.39999999976"
"101","70849.99999999975"
"100","70532.39999999975"
"100","70949.69999999976"
"99","70562.29999999977"
"99","70311.29999999978"
"99","70704.79999999977"
"99","70431.0999999998"
"99","70707.39999999979"
"99","70426.9999999998"
"99","70636.79999999978"
"98","70202.2999999998"
"98","69918.09999999977"
"99","70348.09999999977"
"98","69966.39999999979"
"97","69639.69999999978"
"97","69948.39999999978"
"97","69685.39999999978"
"97","69396.6999999998"
"96","68825.29999999978"
"96","68574.2999999998"
"96","68874.1999999998"
"95","68408.89999999978"
"94","67889.79999999974"
"94","68213.29999999977"
"94","67858.79999999974"
"93","67494.89999999976"
"93","67170.09999999976"
"93","67664.79999999977"
"93","67790.59999999977"
"93","67439.39999999979"
"93","67229.79999999977"
"93","67560.39999999978"
"92","67202.59999999979"
"92","67556.09999999977"
"92","67274.89999999978"
"92","66911.49999999974"
"92","66563.09999999974"
"93","66912.29999999974"
"93","67089.59999999976"
"93","66898.99999999972"
"93","66543.39999999973"
"93","66892.89999999972"
"92","66447.89999999975"
"92","66194.69999999974"
"92","66401.39999999975"
"92","66833.59999999973"
"92","66550.39999999972"
"92","66422.69999999974"
"93","66905.29999999973"
"93","67248.39999999976"
"93","67057.99999999974"
"93","67394.49999999974"
"93","67728.19999999972"
"93","68159.69999999972"
"93","67982.39999999973"
"93","68317.29999999974"
"93","68816.79999999973"
"93","68465.99999999972"
"94","68861.79999999973"
"94","68700.49999999971"
"94","68324.1999999997"
"94","67849.6999999997"
"95","68246.79999999973"
"95","68022.09999999971"
"95","67795.7999999997"
"94","67301.39999999969"
"93","66905.59999999971"
"93","66650.8999999997"
"93","66912.59999999971"
"93","66703.09999999971"
"93","66336.49999999975"
"93","66599.89999999975"
"92","66202.79999999974"
"92","66574.39999999975"
"92","66970.99999999975"
"92","67157.59999999974"
"93","67745.19999999975"
"93","67905.69999999976"
"93","67471.39999999976"
"93","67000.49999999977"
"93","66654.89999999979"
"93","66960.19999999976"
"93","67228.69999999976"
"94","67736.19999999976"
"94","67550.99999999977"
"93","67285.29999999977"
"93","67586.19999999976"
"93","67965.49999999978"
"94","68450.09999999977"
"94","68181.59999999979"
"94","67884.19999999978"
"94","68128.49999999978"
"94","68440.99999999977"
"94","68541.99999999975"
"94","69016.79999999978"
"94","68655.99999999977"
"94","68439.69999999976"
"94","68193.79999999978"
"94","68398.19999999978"
"94","68277.39999999979"
"94","68375.29999999977"
"94","68074.39999999978"
"94","68299.09999999977"
"94","67993.79999999977"
"95","68378.89999999978"
"95","68100.59999999979"
"95","67670.49999999975"
"95","67950.09999999976"
"95","67628.69999999974"
"95","67302.29999999974"
"95","67176.49999999974"
"95","67292.69999999974"
"95","67054.09999999973"
"94","66616.79999999973"
"94","66438.99999999974"
"94","66711.19999999974"
"94","66948.99999999975"
"94","66730.79999999974"
"94","66405.49999999974"
"93","65847.49999999972"
"93","66051.49999999972"
"93","66296.79999999974"
"93","65862.19999999972"
"93","65517.099999999744"
"93","65689.19999999974"
"93","65974.79999999974"
"93","65770.99999999974"
"93","65510.099999999744"
"93","65143.29999999974"
"93","64771.69999999973"
"93","64430.19999999971"
"93","63983.0999999997"
"94","64389.5999999997"
"94","64795.9999999997"
"93","64387.9999999997"
"93","64157.7999999997"
"93","63836.49999999971"
"93","63518.699999999706"
"94","63936.7999999997"
"94","63505.2999999997"
"94","63225.4999999997"
"94","63591.6999999997"
"94","63084.5999999997"
"94","62812.3999999997"
"94","63144.09999999971"
"94","63262.099999999715"
"94","63075.49999999971"
"93","62645.49999999972"
"93","62257.29999999975"
"93","62697.299999999756"
"94","62932.49999999976"
"93","62588.89999999977"
"93","62067.39999999976"
"93","61762.09999999975"
"93","61430.39999999975"
"93","61161.599999999744"
"93","60945.099999999744"
"93","61166.99999999973"
"92","60818.49999999972"
"92","60483.59999999973"
"92","60095.799999999734"
"92","59729.59999999974"
"92","59628.599999999744"
"92","59975.19999999973"
"92","59692.39999999974"
"92","59297.69999999974"
"92","59601.89999999974"
"92","59896.19999999974"
"92","59778.19999999974"
"92","60091.299999999734"
"93","60426.39999999973"
"93","60783.99999999974"
"92","60365.89999999975"
"92","60003.09999999975"
"91","59653.99999999976"
"91","59922.199999999764"
"91","60229.49999999977"
"91","59832.89999999977"
"91","59719.99999999977"
"91","59506.89999999976"
"90","59121.79999999976"
"90","58849.49999999975"
"90","58567.89999999976"
"90","58823.799999999756"
"90","59205.09999999975"
"90","58888.699999999764"
"90","58632.79999999977"
"90","58516.59999999977"
"90","58292.69999999977"
"89","58061.399999999776"
"88","57845.999999999774"
"88","57428.699999999764"
"89","57791.59999999975"
"89","57520.99999999976"
"89","57183.79999999976"
"89","56846.099999999766"
"88","56475.499999999774"
"87","55970.89999999977"
"87","56265.49999999975"
"87","56021.19999999976"
"88","56453.59999999975"
"88","56733.099999999766"
"88","56475.49999999976"
"89","56839.79999999976"
"89","57127.899999999776"
"89","56708.799999999756"
"89","56532.19999999977"
"89","56149.79999999978"
"89","56388.59999999979"
"89","56747.99999999978"
"89","56497.39999999978"
"90","56895.499999999774"
"90","57126.79999999977"
"90","56934.09999999977"
"90","56554.09999999978"
"90","56139.999999999774"
"91","56551.19999999977"
"91","56824.99999999978"
"91","57122.199999999786"
"91","56876.89999999978"
"90","56381.49999999977"
"90","56328.79999999977"
"90","56102.69999999977"
"89","55538.999999999774"
"90","56148.99999999975"
"90","56465.09999999975"
"90","56209.69999999975"
"90","55938.99999999975"
"90","55700.19999999974"
"90","55846.099999999744"
"90","56241.79999999974"
"91","56630.899999999725"
"92","57083.49999999972"
"92","57372.49999999973"
"92","57774.699999999735"
"93","58261.39999999975"
"92","57714.49999999974"
"92","57950.099999999744"
"92","58109.19999999974"
"92","58534.39999999975"
"91","58052.09999999974"
"91","57705.49999999974"
"91","58143.399999999725"
"90","57780.49999999974"
"90","57634.59999999972"
"91","57933.29999999975"
"91","58223.69999999974"
"91","58372.99999999974"
"91","58678.09999999975"
"90","58294.09999999976"
"90","58005.69999999976"
"90","57505.89999999976"
"90","57758.19999999976"
"91","58229.79999999976"
"91","57815.29999999976"
"90","57480.199999999764"
"89","57114.499999999774"
"90","57450.19999999977"
"90","57650.29999999976"
"90","57293.49999999977"
"90","57068.79999999976"
"90","56606.59999999976"
"90","56359.699999999764"
"90","55921.29999999976"
"90","55477.09999999974"
"90","55182.799999999734"
"90","54916.19999999974"
"90","54729.29999999974"
"90","54991.099999999744"
"90","54596.19999999975"
"90","54296.49999999976"
"89","54062.49999999976"
"90","54630.99999999975"
"90","54341.999999999745"
"90","54597.79999999975"
"90","54893.49999999975"
"90","54605.29999999975"
"90","54313.19999999975"
"89","53887.499999999745"
"90","54166.599999999744"
"90","54388.099999999744"
"90","54529.89999999974"
"91","54804.899999999725"
"92","55256.89999999971"
"92","55601.299999999705"
"93","56092.89999999971"
"93","55736.8999999997"
"93","55355.59999999971"
"93","55479.49999999971"
"93","55782.799999999705"
"93","55522.89999999971"
"93","55089.69999999972"
"93","55453.79999999971"
"93","55082.69999999972"
"94","55396.29999999971"
"94","54994.09999999971"
"94","54699.09999999971"
"93","54097.6999999997"
"93","54295.09999999969"
"93","54810.199999999706"
"92","54464.6999999997"
"92","54151.59999999971"
"92","54362.199999999706"
"92","54146.199999999706"
"91","53654.59999999971"
"91","53336.59999999971"
"91","53479.1999999997"
"91","53355.2999999997"
"90","53056.59999999971"
"90","52716.89999999971"
"90","52435.899999999725"
"90","51995.89999999972"
"90","52349.19999999973"
"89","51967.09999999974"
"89","51554.09999999973"
"88","51260.29999999973"
"87","50762.99999999974"
"88","51231.399999999725"
"88","50667.59999999973"
"88","51234.69999999973"
"88","50972.39999999973"
"88","50689.29999999974"
"88","50477.79999999974"
"88","50347.79999999975"
"88","50710.59999999974"
"88","51010.699999999735"
"88","51276.599999999744"
"88","50984.49999999973"
"87","50476.999999999745"
"86","50197.89999999975"
"86","50521.99999999974"
"86","50321.699999999735"
"86","50716.399999999725"
"86","50977.69999999973"
"87","51492.39999999973"
"86","50904.79999999975"
"85","50630.99999999974"
"85","50389.999999999745"
"85","50688.19999999975"
"85","50975.39999999974"
"85","51246.49999999974"
"85","50879.899999999754"
"85","50628.59999999975"
"85","50334.299999999756"
"85","49970.19999999976"
"85","49699.09999999977"
"85","49351.799999999785"
"85","48987.19999999981"
"84","48538.29999999982"
"83","48137.79999999983"
"82","47809.19999999984"
"82","47485.59999999984"
"82","47878.499999999825"
"82","47529.29999999982"
"82","46984.79999999983"
"82","46653.49999999984"
"82","47046.59999999983"
"81","46740.599999999846"
"80","46248.499999999854"
"79","45837.29999999983"
"78","45446.29999999983"
"77","44922.99999999984"
"76","44273.599999999846"
"76","44597.29999999985"
"77","45013.59999999987"
"77","44792.19999999987"
"77","44473.89999999986"
"77","44309.799999999865"
"77","44610.49999999988"
"77","44839.79999999989"
"77","45190.19999999989"
"77","44988.19999999989"
"77","44598.59999999988"
"77","44034.49999999989"
"77","44365.19999999991"
"76","43948.89999999989"
"76","44302.5999999999"
"76","44076.89999999989"
"75","43626.499999999876"
"74","43102.29999999988"
"74","42769.499999999876"
"74","42288.59999999988"
"74","42053.29999999989"
"75","42658.399999999885"
"75","42495.89999999988"
"74","42216.19999999988"
"74","41845.899999999885"
"73","41373.59999999988"
"72","41138.39999999989"
"71","40774.09999999989"
"70","40463.699999999895"
"70","40241.49999999991"
"70","40560.29999999991"
"70","40219.29999999991"
"70","39907.29999999989"
"70","39392.1999999999"
"69","39260.79999999991"
"69","38846.799999999916"
"68","38570.499999999935"
"69","39037.89999999991"
"68","38641.39999999992"
"67","38243.29999999994"
"66","37848.99999999993"
"66","38100.49999999993"
"66","37822.79999999993"
"66","37684.69999999993"
"65","37237.99999999991"
"65","36812.79999999992"
"66","37304.79999999992"
"66","37604.79999999994"
"66","37211.699999999924"
"67","37652.79999999994"
"66","37197.59999999992"
"66","37350.69999999992"
"65","36939.39999999992"
"65","36638.69999999992"
"65","36327.39999999992"
"64","35906.99999999992"
"64","35482.69999999994"
"63","35002.99999999995"
"63","34715.89999999995"
"64","34991.49999999995"
"64","35317.69999999995"
"63","34842.89999999995"
"63","34601.49999999995"
"62","34094.799999999945"
"62","34462.19999999995"
"61","33983.19999999995"
"60","33710.499999999985"
"60","34035.29999999996"
"60","33660.89999999999"
"59","33178.3"
"59","32938.700000000004"
"59","32668.099999999995"
"59","32345.09999999999"
"59","32761.999999999993"
"59","32620.199999999997"
"58","32306.599999999995"
"58","32704.3"
"59","33046.40000000001"
"58","32574.8"
"57","32006.3"
"57","31821.499999999996"
"56","31489.499999999993"
"56","31158.799999999985"
"56","30741.899999999983"
"56","30522.199999999986"
"56","30234.999999999985"
"56","29919.599999999988"
"55","29644.59999999999"
"54","29105.499999999985"
"54","29573.899999999987"
"55","29868.199999999983"
"55","29665.599999999984"
"55","29353.49999999998"
"54","29011.399999999983"
"53","28618.49999999998"
"52","28254.099999999988"
"52","28543.699999999983"
"52","28207.99999999998"
"52","27681.79999999998"
"51","27189.799999999992"
"51","26827.19999999999"
"51","26520.199999999993"
"50","26049.799999999985"
"50","25854.899999999987"
"50","25592.099999999984"
"50","25385.599999999984"
"49","24944.49999999999"
"49","24511.39999999999"
"49","24909.49999999999"
"49","25188.79999999999"
"49","24825.199999999993"
"49","25049.899999999994"
"50","25482.49999999999"
"51","25924.09999999999"
"50","25628.399999999998"
"50","25347.1"
"49","24889.9"
"49","25173.9"
"48","24603.999999999996"
"47","24279.299999999996"
"46","23933.8"
"46","23644.200000000004"
"47","24104.5"
"46","23637.100000000006"
"45","23315.00000000001"
"45","22998.70000000001"
"44","22644.300000000014"
"44","22276.400000000012"
"43","21861.000000000022"
"43","21556.400000000023"
"42","21191.000000000022"
"41","20758.60000000003"
"41","20510.50000000003"
"41","20304.200000000023"
"41","19749.90000000002"
"42","20112.000000000025"
"42","20440.40000000002"
"41","19987.000000000015"
"40","19638.300000000014"
"39","19350.20000000002"
"40","19869.300000000014"
"41","20496.800000000007"
"40","20148.00000000001"
"39","19792.50000000002"
"39","19493.600000000017"
"39","19956.500000000004"
"39","20291.000000000007"
"38","19910.300000000014"
"37","19616.00000000002"
"36","19291.900000000016"
"36","19067.20000000002"
"35","18615.100000000017"
"34","18154.800000000017"
"33","17527.300000000014"
"32","17092.60000000002"
"32","16758.400000000023"
"31","16366.000000000018"
"30","15879.30000000002"
"29","15364.60000000002"
"30","15677.40000000002"
"29","15296.900000000018"
"29","15063.500000000018"
"28","14579.100000000019"
"27","13918.000000000016"
"26","13300.100000000019"
"25","12938.00000000002"
"25","12678.100000000022"
"25","12309.70000000002"
"24","11959.300000000016"
"23","11663.500000000013"
"24","11979.600000000011"
"24","11605.400000000012"
"23","11272.40000000001"
"23","10937.90000000001"
"22","10569.40000000001"
"21","10181.300000000012"
"20","9675.40000000001"
"19","9316.500000000005"
"18","8682.900000000003"
"18","8376.500000000002"
"17","7956.3"
"16","7514.700000000001"
"16","7145.500000000001"
"17","7597.300000000001"
"18","8110.600000000001"
"18","7911.700000000002"
"17","7595.6"
"18","7902.1"
"19","8277.0"
"20","8802.100000000002"
"19","8255.000000000002"
"18","7888.900000000004"
"17","7576.100000000003"
"16","7143.500000000003"
"15","6652.2000000000035"
"14","5990.800000000002"
"13","5684.300000000002"
"12","5380.3"
"11","5018.2"
"10","4413.0999999999985"
"9","4057.699999999998"
"8","3605.899999999998"
"9","4174.799999999997"
"10","4466.5999999999985"
"9","4042.999999999998"
"8","3668.099999999999"
"7","3099.199999999998"
"6","2646.5999999999985"
"5","2184.9999999999995"
"4","1659.8999999999996"
"3","1140.8000000000002"
"2","849.0"
"1","335.7"
"0","0.0"
"1","300.5"
"0","0.0"
