"75","51302.29999999992"
"76","51699.3999999999"
"76","52091.79999999989"
"76","52689.999999999876"
"76","52300.89999999989"
"76","51928.29999999991"
"76","52400.59999999988"
"77","52764.999999999876"
"78","53036.599999999875"
"78","53378.99999999987"
"77","52937.29999999988"
"77","53299.29999999987"
"77","53743.59999999986"
"77","54163.49999999986"
"78","54531.59999999987"
"78","54968.69999999987"
"78","55410.49999999987"
"77","55065.299999999865"
"77","55592.199999999844"
"77","55116.799999999865"
"78","55350.799999999865"
"78","55643.19999999986"
"78","55970.399999999856"
"79","56194.699999999844"
"79","55867.29999999986"
"80","56241.599999999846"
"80","56471.09999999983"
"80","56840.99999999982"
"80","57271.39999999983"
"80","57578.29999999982"
"81","57888.69999999981"
"80","57604.29999999982"
"80","58024.09999999981"
"80","57595.699999999815"
"80","58007.899999999834"
"80","58437.29999999984"
"80","58801.199999999844"
"80","58389.09999999985"
"81","58772.99999999986"
"81","59089.299999999865"
"82","59437.199999999866"
"81","58800.899999999856"
"81","59349.39999999986"
"81","59070.99999999987"
"81","59484.59999999988"
"81","59938.79999999986"
"80","59667.199999999866"
"80","59955.39999999988"
"80","60209.59999999988"
"81","60568.199999999866"
"81","61010.29999999985"
"81","60688.39999999985"
"81","60210.29999999986"
"81","59718.19999999987"
"81","60093.99999999985"
"82","60333.59999999983"
"81","59956.29999999982"
"81","60446.09999999984"
"81","60821.79999999983"
"81","61375.69999999981"
"81","61882.5999999998"
"80","61637.799999999814"
"80","61270.99999999981"
"80","61091.6999999998"
"80","61573.49999999982"
"80","61210.79999999982"
"80","61618.29999999981"
"80","61178.599999999824"
"80","61639.199999999815"
"80","61988.29999999983"
"79","61623.09999999983"
"79","61306.299999999836"
"80","61876.19999999984"
"81","62390.59999999983"
"82","62909.69999999983"
"83","63295.49999999982"
"84","63754.499999999825"
"85","64062.699999999815"
"85","63706.89999999983"
"85","63167.69999999982"
"85","63622.89999999981"
"85","63956.59999999981"
"86","64385.29999999981"
"86","64737.99999999981"
"86","65220.79999999981"
"87","65602.4999999998"
"86","65096.19999999979"
"86","65375.999999999796"
"86","64907.1999999998"
"86","64410.09999999981"
"85","64031.1999999998"
"85","64337.49999999981"
"86","64567.89999999981"
"87","64933.49999999981"
"87","65374.9999999998"
"88","65932.99999999983"
"88","65379.09999999983"
"88","66020.29999999984"
"88","66369.79999999981"
"88","65887.39999999985"
"88","66181.09999999983"
"88","65877.99999999985"
"88","65399.399999999834"
"89","65804.99999999985"
"89","65370.79999999983"
"89","65664.59999999982"
"90","66013.09999999983"
"90","65696.79999999981"
"90","65850.99999999985"
"89","65448.09999999984"
"89","65913.69999999984"
"89","66215.09999999982"
"90","66738.39999999978"
"91","67124.69999999981"
"91","67390.39999999979"
"92","67987.49999999978"
"93","68345.49999999977"
"93","68011.59999999979"
"93","68317.39999999978"
"93","68743.19999999976"
"93","69376.79999999977"
"93","69888.59999999979"
"93","70287.09999999979"
"93","70787.19999999978"
"93","70223.4999999998"
"93","70609.39999999979"
"93","71180.79999999977"
"93","71539.39999999979"
"92","71153.59999999977"
"92","70747.49999999978"
"91","70408.09999999979"
"91","69909.99999999978"
"91","69257.89999999978"
"92","69544.39999999978"
"92","69197.09999999979"
"91","68670.29999999981"
"91","68516.0999999998"
"91","68981.2999999998"
"91","69382.5999999998"
"91","69654.89999999983"
"91","69943.19999999981"
"91","70425.59999999979"
"92","70773.69999999976"
"92","71116.89999999978"
"92","71539.4999999998"
"91","71166.39999999978"
"91","71611.29999999978"
"91","71266.49999999978"
"92","71527.09999999977"
"91","71015.29999999977"
"91","70564.99999999977"
"91","70930.39999999975"
"91","70615.79999999976"
"90","70104.29999999976"
"89","69603.09999999977"
"90","69994.09999999976"
"91","70333.79999999978"
"91","70665.79999999978"
"91","71062.29999999977"
"91","70663.79999999978"
"92","71129.09999999977"
"93","71586.49999999977"
"93","72049.29999999976"
"93","72452.89999999978"
"93","72822.49999999975"
"93","73290.09999999976"
"94","73534.09999999974"
"94","73154.99999999977"
"94","72801.99999999974"
"94","73284.29999999973"
"94","72981.09999999973"
"94","72612.99999999974"
"94","72269.19999999975"
"93","71899.29999999976"
"94","72242.89999999976"
"94","71873.29999999976"
"94","72266.69999999978"
"94","72677.99999999978"
"94","73327.39999999979"
"94","73526.89999999979"
"95","73881.49999999977"
"95","73488.09999999977"
"95","73846.99999999975"
"95","73416.59999999979"
"95","73061.59999999977"
"95","73382.29999999978"
"95","72855.39999999979"
"96","73148.49999999977"
"96","73648.29999999978"
"96","73295.59999999979"
"96","73649.39999999978"
"96","73983.09999999979"
"96","74304.99999999978"
"96","73907.89999999978"
"96","73581.19999999978"
"96","73155.39999999975"
"96","72743.19999999975"
"96","72228.79999999974"
"96","72611.19999999975"
"96","73057.89999999972"
"97","73412.2999999997"
"97","73767.79999999973"
"97","74072.99999999971"
"97","74488.89999999972"
"97","74130.2999999997"
"97","74444.69999999969"
"96","74158.1999999997"
"96","74289.59999999971"
"97","74647.3999999997"
"97","75121.6999999997"
"97","74747.3999999997"
"97","74324.7999999997"
"97","74814.19999999969"
"97","75147.29999999968"
"97","75495.39999999969"
"97","75857.39999999966"
"97","75515.99999999968"
"97","75225.29999999965"
"96","74917.09999999966"
"97","75221.79999999967"
"97","75539.29999999968"
"97","75207.49999999967"
"97","74861.69999999968"
"97","75210.79999999967"
"97","75620.69999999966"
"97","75997.09999999966"
"97","76365.59999999963"
"97","76868.49999999964"
"97","76394.19999999963"
"97","75936.79999999965"
"97","76216.49999999965"
"98","76661.49999999964"
"98","76175.59999999966"
"98","75860.09999999967"
"98","75353.1999999997"
"99","75832.89999999969"
"99","75544.59999999971"
"98","75196.69999999968"
"98","75858.09999999967"
"98","76247.6999999997"
"99","76668.0999999997"
"99","77164.89999999969"
"100","77599.59999999969"
"100","77159.69999999968"
"100","76745.79999999971"
"100","76457.59999999973"
"100","76810.6999999997"
"100","77139.29999999968"
"100","77711.39999999969"
"100","78059.89999999972"
"100","78530.0999999997"
"101","78900.69999999969"
"100","78583.0999999997"
"100","79000.3999999997"
"99","78612.99999999971"
"99","78281.6999999997"
"99","78761.19999999969"
"99","78298.3999999997"
"99","78574.6999999997"
"99","78251.1999999997"
"99","78649.99999999967"
"98","78215.4999999997"
"98","77829.19999999969"
"99","78259.19999999968"
"98","77877.4999999997"
"97","77550.7999999997"
"97","78152.19999999969"
"97","77831.4999999997"
"97","77517.0999999997"
"96","76945.69999999972"
"96","76582.89999999975"
"96","77006.39999999978"
"95","76541.09999999976"
"94","76021.9999999998"
"94","76444.79999999977"
"94","75977.1999999998"
"93","75613.2999999998"
"93","75130.49999999981"
"93","75694.19999999981"
"93","75923.3999999998"
"93","75457.7999999998"
"93","75073.49999999981"
"93","75476.8999999998"
"92","75119.09999999982"
"92","75584.39999999982"
"92","75200.49999999981"
"92","74763.39999999978"
"92","74297.89999999979"
"93","74647.09999999979"
"93","74933.5999999998"
"93","74489.2999999998"
"93","74088.39999999979"
"93","74598.79999999978"
"92","74153.7999999998"
"92","73733.89999999978"
"92","74074.9999999998"
"92","74555.89999999978"
"92","74090.69999999976"
"92","73685.49999999978"
"93","74168.09999999979"
"93","74757.4999999998"
"93","74450.59999999982"
"93","74834.59999999982"
"93","75201.19999999978"
"93","75695.19999999981"
"93","75408.69999999981"
"93","75854.59999999982"
"93","76411.1999999998"
"93","75991.39999999978"
"94","76387.19999999978"
"94","76225.89999999978"
"94","75822.29999999974"
"94","75322.19999999978"
"95","75719.29999999976"
"95","75302.49999999977"
"95","74846.39999999976"
"94","74351.99999999975"
"93","73956.19999999976"
"93","73652.69999999975"
"93","73970.69999999976"
"93","73716.49999999975"
"93","73349.89999999978"
"93","73681.99999999977"
"92","73284.89999999979"
"92","73791.5999999998"
"92","74247.59999999979"
"92","74434.19999999981"
"93","75021.79999999978"
"93","75237.19999999978"
"93","74802.89999999979"
"93","74250.1999999998"
"93","73874.39999999979"
"93","74460.49999999981"
"93","74818.89999999982"
"94","75326.3999999998"
"94","74999.1999999998"
"93","74733.49999999981"
"93","75086.19999999981"
"93","75533.4999999998"
"94","76018.0999999998"
"94","75659.6999999998"
"94","75311.5999999998"
"94","75704.7999999998"
"94","76135.59999999982"
"94","76398.1999999998"
"94","76872.99999999978"
"94","76383.59999999979"
"94","76028.79999999978"
"94","75679.29999999978"
"94","76089.99999999975"
"94","75890.49999999978"
"94","76112.49999999977"
"94","75759.79999999977"
"94","76116.19999999978"
"94","75762.39999999979"
"95","76147.49999999978"
"95","75705.69999999981"
"95","75202.79999999983"
"95","75548.29999999981"
"95","75136.19999999981"
"95","74690.89999999982"
"95","74461.69999999982"
"95","74577.89999999982"
"95","74193.99999999983"
"94","73756.69999999981"
"94","73434.79999999981"
"94","73783.69999999982"
"94","74132.49999999981"
"94","73827.29999999984"
"94","73479.19999999982"
"93","72921.19999999982"
"93","73267.8999999998"
"93","73533.6999999998"
"93","73042.19999999981"
"93","72609.7999999998"
"93","72875.99999999983"
"93","73452.39999999979"
"93","73076.69999999976"
"93","72621.49999999978"
"93","72139.0999999998"
"93","71632.39999999978"
"93","71218.79999999976"
"93","70721.99999999974"
"94","71128.49999999974"
"94","71577.39999999976"
"93","71169.39999999975"
"93","70826.99999999977"
"93","70449.39999999978"
"93","70033.49999999974"
"94","70451.59999999976"
"94","69957.59999999973"
"94","69677.79999999973"
"94","70172.09999999974"
"94","69622.49999999974"
"94","69273.59999999973"
"94","69807.69999999975"
"94","70212.99999999977"
"94","70026.39999999975"
"93","69596.39999999976"
"93","69126.19999999974"
"93","69725.89999999975"
"94","69961.09999999979"
"93","69617.49999999977"
"93","69008.9999999998"
"93","68422.89999999979"
"93","67888.79999999977"
"93","67592.19999999976"
"93","67319.89999999975"
"93","67781.49999999975"
"92","67432.99999999974"
"92","66987.09999999977"
"92","66570.19999999976"
"92","66075.89999999978"
"92","65813.29999999978"
"92","66215.49999999978"
"92","65914.09999999979"
"92","65453.49999999979"
"92","65905.1999999998"
"92","66332.2999999998"
"92","65926.9999999998"
"92","66326.0999999998"
"93","66661.1999999998"
"93","67298.39999999979"
"92","66880.2999999998"
"92","66283.19999999981"
"91","65934.09999999982"
"91","66202.29999999981"
"91","66696.5999999998"
"91","66240.5999999998"
"91","66011.09999999982"
"91","65750.49999999981"
"90","65365.399999999805"
"90","64904.799999999785"
"90","64494.8999999998"
"90","64798.99999999979"
"90","65218.49999999979"
"90","64776.999999999796"
"90","64472.899999999805"
"90","64356.69999999981"
"90","64100.99999999981"
"89","63869.699999999815"
"88","63654.29999999982"
"88","63236.99999999981"
"89","63599.8999999998"
"89","63134.5999999998"
"89","62715.7999999998"
"89","62323.8999999998"
"88","61953.2999999998"
"87","61448.69999999979"
"87","61765.19999999979"
"87","61371.999999999796"
"88","61804.3999999998"
"88","62137.3999999998"
"88","61832.69999999979"
"89","62196.999999999796"
"89","62485.099999999795"
"89","62040.19999999979"
"89","61632.6999999998"
"89","61221.9999999998"
"89","61505.69999999982"
"89","61919.69999999982"
"89","61613.39999999982"
"90","62011.49999999981"
"90","62435.89999999981"
"90","62194.69999999981"
"90","61765.99999999982"
"90","61162.599999999824"
"91","61573.799999999814"
"91","61847.59999999982"
"91","62196.29999999982"
"91","61930.49999999983"
"90","61435.09999999983"
"90","61191.09999999983"
"90","60748.59999999983"
"89","60184.89999999984"
"90","60794.89999999982"
"90","61163.29999999981"
"90","60829.59999999982"
"90","60481.09999999982"
"90","60197.3999999998"
"90","60479.99999999979"
"90","61019.09999999978"
"91","61408.19999999978"
"92","61860.799999999785"
"92","62287.899999999776"
"92","62716.09999999978"
"93","63202.799999999785"
"92","62655.899999999776"
"92","63050.19999999977"
"92","63316.59999999977"
"92","63787.99999999977"
"91","63305.69999999978"
"91","62903.499999999774"
"91","63427.69999999977"
"90","63064.799999999785"
"90","62782.19999999979"
"91","63080.89999999978"
"91","63456.799999999785"
"91","63752.59999999979"
"91","64143.19999999978"
"90","63759.199999999786"
"90","63441.699999999786"
"90","62941.89999999979"
"90","63247.89999999979"
"91","63719.499999999796"
"91","63147.39999999978"
"90","62812.299999999785"
"89","62446.599999999795"
"90","62782.29999999979"
"90","63111.49999999977"
"90","62554.89999999977"
"90","62198.49999999976"
"90","61649.999999999745"
"90","61245.29999999974"
"90","60734.899999999754"
"90","60245.09999999975"
"90","59817.99999999975"
"90","59525.599999999766"
"90","59192.49999999977"
"90","59639.299999999785"
"90","59215.7999999998"
"90","58814.499999999796"
"89","58580.499999999796"
"90","59148.99999999979"
"90","58721.899999999776"
"90","59095.899999999776"
"90","59391.59999999978"
"90","59075.09999999978"
"90","58485.69999999977"
"89","58059.99999999977"
"90","58339.099999999766"
"90","58609.29999999977"
"90","59006.599999999766"
"91","59281.599999999766"
"92","59733.59999999975"
"92","60185.699999999735"
"93","60677.299999999734"
"93","60235.799999999734"
"93","59816.299999999734"
"93","59940.199999999735"
"93","60284.49999999974"
"93","59926.99999999974"
"93","59493.799999999734"
"93","59914.49999999974"
"93","59432.69999999973"
"94","59746.29999999972"
"94","59318.099999999715"
"94","58941.6999999997"
"93","58340.299999999705"
"93","58720.79999999969"
"93","59307.099999999715"
"92","58961.59999999972"
"92","58562.49999999972"
"92","58912.89999999973"
"92","58607.09999999972"
"91","58115.499999999694"
"91","57797.499999999694"
"91","58070.19999999969"
"91","57946.2999999997"
"90","57647.59999999969"
"90","57307.899999999696"
"90","56853.69999999971"
"90","56253.99999999971"
"90","56760.69999999973"
"89","56378.59999999974"
"89","55884.29999999975"
"88","55590.499999999745"
"87","55093.19999999974"
"88","55561.599999999744"
"88","54924.39999999973"
"88","55585.499999999745"
"88","55223.499999999745"
"88","54863.299999999734"
"88","54505.29999999973"
"88","54162.09999999972"
"88","54619.299999999734"
"88","54949.49999999973"
"88","55271.59999999973"
"88","54916.99999999972"
"87","54409.49999999972"
"86","54130.399999999725"
"86","54454.499999999716"
"86","54224.09999999972"
"86","54729.99999999971"
"86","55068.299999999734"
"87","55582.99999999974"
"86","54995.39999999972"
"85","54721.59999999973"
"85","54428.49999999973"
"85","54753.19999999971"
"85","55064.399999999725"
"85","55476.19999999974"
"85","55053.399999999725"
"85","54697.89999999972"
"85","54238.89999999974"
"85","53818.19999999976"
"85","53406.39999999975"
"85","52988.39999999974"
"85","52411.99999999975"
"84","51963.09999999975"
"83","51562.59999999976"
"82","51233.99999999977"
"82","50868.39999999977"
"82","51261.29999999976"
"82","50814.499999999745"
"82","50216.299999999756"
"82","49830.399999999776"
"82","50254.89999999977"
"81","49948.89999999977"
"80","49456.79999999979"
"79","49045.59999999981"
"78","48654.59999999982"
"77","48131.29999999983"
"76","47481.899999999834"
"76","47903.799999999836"
"77","48320.099999999824"
"77","47990.899999999834"
"77","47614.99999999985"
"77","47344.79999999986"
"77","47728.79999999986"
"77","48096.69999999984"
"77","48447.099999999824"
"77","48016.29999999984"
"77","47626.699999999866"
"77","46985.49999999987"
"77","47387.89999999985"
"76","46971.59999999986"
"76","47386.99999999983"
"76","47053.29999999984"
"75","46602.89999999986"
"74","46078.69999999985"
"74","45720.09999999986"
"74","45239.199999999866"
"74","44892.49999999986"
"75","45497.59999999987"
"75","45273.29999999986"
"74","44993.59999999986"
"74","44566.89999999988"
"73","44094.59999999988"
"72","43859.39999999988"
"71","43495.099999999875"
"70","43184.69999999988"
"70","42822.69999999989"
"70","43428.099999999875"
"70","42966.29999999987"
"70","42524.19999999986"
"70","41937.89999999986"
"69","41806.49999999987"
"69","41392.499999999876"
"68","41116.19999999989"
"69","41583.599999999875"
"68","41187.09999999989"
"67","40788.99999999988"
"66","40394.69999999987"
"66","40725.09999999988"
"66","40342.699999999866"
"66","40076.29999999988"
"65","39629.5999999999"
"65","39158.1999999999"
"66","39650.1999999999"
"66","40038.29999999989"
"66","39613.7999999999"
"67","40054.89999999989"
"66","39599.69999999991"
"66","39843.19999999992"
"65","39431.899999999914"
"65","39047.89999999993"
"65","38623.49999999992"
"64","38203.09999999991"
"64","37755.79999999992"
"63","37276.09999999995"
"63","36670.699999999924"
"64","36946.29999999993"
"64","37301.699999999924"
"63","36826.89999999992"
"63","36533.19999999992"
"62","36026.49999999991"
"62","36510.89999999993"
"61","36031.899999999914"
"60","35759.19999999992"
"60","36139.89999999992"
"60","35671.49999999991"
"59","35188.899999999936"
"59","34949.29999999995"
"59","34527.39999999996"
"59","34178.299999999974"
"59","34634.69999999997"
"59","34237.39999999998"
"58","33923.79999999998"
"58","34377.19999999997"
"59","34719.29999999997"
"58","34247.69999999998"
"57","33679.19999999998"
"57","33435.7"
"56","33103.7"
"56","32701.29999999999"
"56","32244.899999999987"
"56","31969.299999999992"
"56","31658.099999999988"
"56","31252.499999999985"
"55","30977.49999999999"
"54","30438.399999999983"
"54","31016.899999999987"
"55","31311.199999999983"
"55","31044.999999999985"
"55","30638.499999999985"
"54","30296.399999999987"
"53","29903.499999999985"
"52","29539.09999999999"
"52","29915.29999999999"
"52","29435.799999999985"
"52","28857.299999999985"
"51","28365.299999999992"
"51","27976.199999999993"
"51","27635.1"
"50","27164.699999999997"
"50","26765.899999999994"
"50","26427.59999999999"
"50","26159.39999999999"
"49","25718.299999999996"
"49","25233.699999999997"
"49","25724.999999999993"
"49","26087.099999999995"
"49","25635.399999999998"
"49","26052.900000000005"
"50","26485.500000000004"
"51","26927.100000000006"
"50","26631.40000000001"
"50","26257.40000000001"
"49","25800.20000000002"
"49","26166.300000000014"
"48","25596.400000000016"
"47","25271.700000000015"
"46","24926.20000000001"
"46","24550.000000000015"
"47","25010.300000000014"
"46","24542.900000000016"
"45","24220.800000000017"
"45","23876.500000000022"
"44","23522.100000000024"
"44","23154.200000000026"
"43","22738.800000000032"
"43","22408.400000000034"
"42","22043.000000000033"
"41","21610.600000000035"
"41","21280.400000000038"
"41","21058.400000000038"
"41","20448.400000000034"
"42","20810.50000000003"
"42","21234.10000000003"
"41","20780.700000000026"
"40","20432.000000000025"
"39","20143.900000000027"
"40","20663.000000000022"
"41","21290.50000000001"
"40","20941.70000000002"
"39","20586.200000000026"
"39","20237.000000000022"
"39","20784.10000000001"
"39","21246.50000000001"
"38","20865.800000000017"
"37","20571.500000000022"
"36","20247.400000000023"
"36","19829.900000000016"
"35","19377.800000000014"
"34","18917.50000000002"
"33","18290.000000000025"
"32","17855.300000000025"
"32","17425.900000000023"
"31","17033.500000000022"
"30","16546.800000000025"
"29","16032.100000000022"
"30","16344.900000000021"
"29","15964.40000000002"
"29","15614.000000000022"
"28","15129.600000000022"
"27","14468.500000000016"
"26","13850.600000000019"
"25","13488.50000000002"
"25","13135.400000000021"
"25","12767.000000000022"
"24","12416.600000000017"
"23","12120.800000000014"
"24","12436.900000000012"
"24","12033.500000000015"
"23","11700.500000000015"
"23","11238.100000000013"
"22","10869.600000000013"
"21","10481.500000000013"
"20","9975.600000000013"
"19","9616.700000000008"
"18","8983.100000000004"
"18","8592.500000000002"
"17","8172.299999999999"
"16","7730.7"
"16","7278.700000000001"
"17","7730.500000000001"
"18","8243.800000000001"
"18","7911.700000000002"
"17","7595.6"
"18","7902.1"
"19","8277.0"
"20","8802.100000000002"
"19","8255.000000000002"
"18","7888.900000000004"
"17","7576.100000000003"
"16","7143.500000000003"
"15","6652.2000000000035"
"14","5990.800000000002"
"13","5684.300000000002"
"12","5380.3"
"11","5018.2"
"10","4413.0999999999985"
"9","4057.699999999998"
"8","3605.899999999998"
"9","4174.799999999997"
"10","4466.5999999999985"
"9","4042.999999999998"
"8","3668.099999999999"
"7","3099.199999999998"
"6","2646.5999999999985"
"5","2184.9999999999995"
"4","1659.8999999999996"
"3","1140.8000000000002"
"2","849.0"
"1","335.7"
"0","0.0"
"1","300.5"
"0","0.0"
